,countryname,countrycode,incomelevelname,regionname,unit,year,id,pop,torn_real_pk,torn_real_fa,torn_real_fl,torn_real_renew,torn_real_agland,torn_real_timber,torn_real_mangroves,torn_real_forest_es1,torn_real_forest_es2,torn_real_forest_es3,torn_real_fisheries,torn_real_hydro,torn_real_nonrenew,torn_real_oil,torn_real_gas,torn_real_coal,torn_real_bauxite,torn_real_copper,torn_real_gold,torn_real_iron_ore,torn_real_lead,torn_real_nickel,torn_real_phosphate,torn_real_silver,torn_real_tin,torn_real_zinc,torn_real_cobalt,torn_real_molybdenum,torn_real_lithium,torn_real_min,torn_real_hc,torn_real_emp_female,torn_real_emp_male,ncwi,dcwi,pkx_cd,pk_cd,urban_cd,fa_cd,fl_cd,renew_cd,cropwealth_cd,animalwealth_cd,agland_cd,timber_cd,mangroves_cd,forest_es1_cd,forest_es2_cd,forest_es3_cd,fisheries_cd,hydro_cd,nonrenew_cd,oil_cd,gas_cd,coal_cd,min_cd,bauxite_cd,copper_cd,gold_cd,iron_ore_cd,lead_cd,nickel_cd,phosphate_cd,silver_cd,tin_cd,zinc_cd,cobalt_cd,molybdenum_cd,lithium_cd,hc_cd,emp_female_cd,emp_male_cd,ncw_cd,dcw_cd
1468,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2006,HRV.2006,4311159,73967716897,32064283035,82192776257,26571138587,12074682608,3903151194,0,6540193147,337876500.8,3030034272,120920472,1406009424,2651874395,2176272164,283966791.2,0,3090050.685,0,0,0,0,0,0,0,0,0,0,0,0,3090050.685,2.3877E+11,1.07757E+11,1.31211E+11,2.91748E+11,3.47281E+11,84423267386,1.04685E+11,20261584173,2.5862e+10,6.6294e+10,29221125773,7451163191,9260891275,16712054465,2508228199,0,5041967705,259905697.6,2428041623,441238448.9,1829689634,6944022303,2646411894,4297610410,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44926E+11,1.17025E+11,1.27901E+11,3.45344E+11,3.85776E+11
1469,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2007,HRV.2007,4310217,77200049524,41189134093,1.12902E+11,25834447237,11799811782,3907631200,0,6552202946,338496945.6,3035598344,120689641.6,998719282.8,2810552110,2339184127,298733064.3,0,3090050.685,0,0,0,0,0,0,0,0,0,0,0,0,3090050.685,2.62954E+11,1.16699E+11,1.46733E+11,2.93983E+11,3.71561E+11,88519390005,1.09764E+11,21244653601,3.4185e+10,9.3703e+10,32487902199,9167515050,11212817927,20380332977,2982953923,0,5199424652,269672982.2,2495427865,372695303.4,787394496,9788884219,3028374307,6760509912,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89986E+11,1.3842E+11,1.51566E+11,3.82509E+11,4.42027E+11
1470,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2008,HRV.2008,4309705,80823594978,39158878915,98062465363,27268680879,12654856380,3912111205,0,6564212744,339117390.4,3041162415,120432031.5,1228213083,2788147137,2491205915,286238525.5,0,3090050.685,0,0,0,0,0,0,0,0,0,0,0,0,3090050.685,2.70742E+11,1.20708E+11,1.50447E+11,3.20658E+11,3.83673E+11,1.0338E+11,1.28192E+11,24811308738,3.4475e+10,8.6333e+10,41108160965,11838156182,14349722269,26187878451,3638991345,0,5330330687,276018523.9,2521342859,445743593.8,2707855504,12202423174,4242457255,7959965919,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31989E+11,1.58486E+11,1.73502E+11,4.61633E+11,5.13491E+11
1471,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2009,HRV.2009,4305181,83103846019,41505419009,1.05852E+11,28042295918,12757932937,3916591210,0,6576222543,339737835.1,3046726486,120295959,1574318335,2936711143,2495927089,306684134.5,0,3090050.685,0,0,0,0,0,0,0,0,0,0,0,0,3090050.685,2.71758E+11,1.23907E+11,1.47957E+11,3.19525E+11,3.88243E+11,96455040678,1.19604E+11,23149209763,3.741e+10,9.5407e+10,37484698350,9867672733,11854778218,21722450951,2856257319,0,5387284557,277215816.2,2513538279,379049347.6,4348902082,9320550284,1504391275,7816063140,0,95868.15249,95868.15249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14492E+11,1.49862E+11,1.6463E+11,4.22904E+11,4.80901E+11
1472,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2010,HRV.2010,4295427,84267608946,37465815546,99409546163,29241093319,13093668014,3921071215,0,6588232341,340358279.9,3052290558,119856840.5,1939143464,2881274206,2308653871,306684134.5,0,3088940.66,0,0,0,0,0,0,0,0,0,0,0,0,3088940.66,2.64453E+11,1.21258E+11,1.43244E+11,3.18549E+11,3.84252E+11,93326849861,1.15725E+11,22398443967,3.4117e+10,9.0524e+10,38607688235,9878431293,11740494742,21618926035,3131457230,0,5476779331,282255455.5,2558241847,163628832.4,5376399505,9403780963,3077664189,6325665461,0,451313.1281,451313.1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91993E+11,1.3873E+11,1.53263E+11,3.99322E+11,4.55729E+11
1473,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2011,HRV.2011,4280622,85206328563,35565930123,92894691865,27554170829,13018078538,3925764554,0,6589604890,340429187.9,3052926451,119033002,1069220552,2487556976,2234688818,249890776.2,0,3083834.545,0,0,0,0,0,0,0,0,0,0,0,0,3083834.545,2.57133E+11,1.16404E+11,1.40897E+11,3.1445E+11,3.75833E+11,86944570470,1.07811E+11,20866696913,3.3123e+10,8.6514e+10,35438678483,9099621805,11452860800,20552482605,4362833811,0,5606708238,288734270.9,2615931528,249823409.1,1762164620,11772925332,4055138443,7716424118,0,1362771.342,1362771.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02935E+11,1.4363E+11,1.59305E+11,4.04567E+11,4.57958E+11
1474,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2012,HRV.2012,4267558,85965987893,34840991548,89827562532,27563393116,13066180934,3930457893,0,6590977438,340500095.9,3053562345,118512161.1,1027819024,2487556094,2234688818,249890776.2,0,3073178.305,0,0,0,0,0,0,0,0,0,0,0,0,3073178.305,2.50651E+11,1.14161E+11,1.36615E+11,3.11443E+11,3.70789E+11,74198765790,92006469580,17807703790,3.3555e+10,8.6512e+10,33040131389,8087790271,10217473873,18305264144,4343882209,0,5725787513,294211937.5,2670557036,98743495.01,1601685056,11885114779,4312520795,7571535307,0,1058676.698,1058676.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51008E+11,1.15563E+11,1.35445E+11,3.34983E+11,3.8794E+11
1475,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2013,HRV.2013,4255689,86789621213,36772273013,92220187996,31838104280,15385894348,3935151231,0,6592349986,340571003.8,3054198239,117493837.1,1831976946,2487555290,2234688818,249890776.2,0,3060546.221,0,0,0,0,0,0,0,0,0,0,0,0,3060546.221,2.46689E+11,1.14144E+11,1.32439E+11,3.12802E+11,3.72606E+11,78269385477,97054037991,18784652514,3.62e+10,9.0785e+10,38498938080,8482966670,10637154381,19120121051,4215881084,0,5860077425,300387263.7,2709189399,407761047.5,5885520809,10104447636,3795293849,6308468169,0,685617.0474,685617.0474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47846E+11,1.28388E+11,1.19458E+11,3.38919E+11,3.93504E+11
1476,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2014,HRV.2014,4238389,87383869484,37386025366,85981241345,31496109466,14808665616,3939844570,0,6593722535,340641911.8,3054834133,116675488.9,1913774949,2487554093,2234688818,249890776.2,0,3042297.411,0,0,0,0,0,0,0,0,0,0,0,0,3042297.411,2.55985E+11,1.1757E+11,1.38441E+11,3.28827E+11,3.81085E+11,79717266527,98849410494,19132143967,3.6725e+10,8.4461e+10,34466159457,6650141038,8780300209,15430441247,3496489945,0,6005629847,307844524.7,2744570696,449974339.6,6031208858,7241655789,2812067081,4428915237,0,673471.9382,673471.9382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72789E+11,1.29952E+11,1.42837E+11,3.6561E+11,4.13346E+11
1477,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2015,HRV.2015,4203604,87961436810,35279763054,75017693586,30523425235,15090408212,3944537909,0,6595095083,340712819.8,3055470027,116174578.2,1357949697,2487543114,2234688818,249890776.2,0,3021983.954,0,0,0,0,0,0,0,0,0,0,0,0,3021983.954,2.63213E+11,1.214E+11,1.41799E+11,3.4451E+11,3.87333E+11,65919968459,81740760890,15820792430,3.4495e+10,7.3349e+10,27610406772,6071392015,7679999926,13751391941,2890154096,0,6033375803,314484819.5,2772628350,173727067.2,1674644695,574502330.7,573798782.4,0,0,703548.3317,703548.3317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42561E+11,1.17022E+11,1.25538E+11,3.13633E+11,3.52487E+11
1478,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2016,HRV.2016,4174349,88861442738,34754363795,71830926070,30710740989,15176796184,3878971966,0,6602370276,341088667.5,3058840582,114756328.2,1456007008,2487529686,2234688818,249890776.2,0,2995565.36,0,0,0,0,0,0,0,0,0,0,0,0,2995565.36,2.67348E+11,1.22719E+11,1.44637E+11,3.52373E+11,3.92157E+11,67962038548,84272927799,16310889251,3.3599e+10,6.9443e+10,29392332196,6746086430,8211286011,14957372441,2893185687,0,6173359920,316194900.7,2805348146,108116517.7,2138754583,2217523863,1077420896,1140091894,0,11072.48162,11072.48162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5536E+11,1.16482E+11,1.38878E+11,3.35399E+11,3.71243E+11
1479,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2017,HRV.2017,4124531,89726039666,41519953741,80791715470,29857702931,14695772244,3813406024,0,6628065068,342416100.3,3070744833,112955382.4,1127739824,2487525192,2234688818,249890776.2,0,2973853.272,0,0,0,0,0,0,0,0,0,0,0,0,2973853.272,2.76411E+11,1.26386E+11,1.50028E+11,3.59326E+11,4.00508E+11,70942181689,87968305295,17026123605,4.0593e+10,7.8988e+10,27845000142,6228768411,7760564208,13989332619,3844268266,0,6321468615,324585016,2870331250,104372434.6,390641941.8,3287993739,1735959725,1550417538,0,1616476.489,1616476.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71419E+11,1.23602E+11,1.47817E+11,3.52125E+11,3.9052E+11
1480,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2018,HRV.2018,4087843,90842538917,42347342813,76500928769,30313984167,14568153646,3747840081,0,6636648986,342859558.7,3074721714,110919757.3,1636321289,2487516350,2234688818,249890776.2,0,2946735.362,0,0,0,0,0,0,0,0,0,0,0,0,2946735.362,2.85722E+11,1.30155E+11,1.55567E+11,3.75294E+11,4.10392E+11,76562051757,94936944178,18374892422,4.2023e+10,7.5915e+10,32382580776,6939166152,8498728335,15437894487,3796003588,0,6512037911,333285859,2945540635,106628283.4,3251190012,5070790886,2578766867,2490581574,0,1442445.427,1442445.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96575E+11,1.34834E+11,1.61742E+11,3.95074E+11,4.28966E+11
1481,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2019,HRV.2019,4065253,92408789544,4.4772e+10,7.3979e+10,29860829912,14764489950,3682274138,0,6645227414,343302733.6,3078696050,108884132.3,1237955494,2487500178,2234688818,249890776.2,0,2920583.174,0,0,0,0,0,0,0,0,0,0,0,0,2920583.174,2.95289E+11,1.34029E+11,1.6126E+11,3.90839E+11,4.20046E+11,74523217375,92408789544,17885572170,4.4772e+10,7.3979e+10,29860829912,6658119052,8106370898,14764489950,3682274138,0,6645227414,343302733.6,3078696050,108884132.3,1237955494,2487500178,2234688818,249890776.2,0,2920583.174,2920583.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95289E+11,1.34029E+11,1.6126E+11,3.90839E+11,4.20046E+11
1482,Croatia,HRV,High income,Europe and Central Asia,Real chained 2019 US$,2020,HRV.2020,4047680,94582527899,50160349346,79815441824,29781169101,14774306765,3616708195,0,6653805841,343745908.4,3082670387,106848507.2,1203171794,2473887839,2234688818,249890776.2,0,2888743.218,0,0,0,0,0,0,0,0,0,0,0,0,2888743.218,3.05007E+11,1.3796E+11,1.67048E+11,4.02298E+11,4.30606E+11,78090244174,96831902776,18741658602,5.0238e+10,7.9939e+10,29170279255,7653316207,9121073496,16774389703,3504777181,0,4140256584,348566712.9,3135388151,111139981.1,1155760941,1161245.223,0,0,0,1161245.223,1161245.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81928E+11,1.27716E+11,1.54212E+11,3.7823E+11,4.07931E+11
1483,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,1995,HTI.1995,7627316,5759426576,5729769560,12687346883,17571898145,12845941134,735668346.1,2054237933,1440767436,397306962.9,419611764.2,85985495.17,100284500.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35517811919,10548501598,25007008854,47857705932,58537631047,3918289172,4858678573,940389401.2,5.04e+08,1.116e+09,9327204710,3841689773,4311684661,8153374433,435409903.3,92524714.07,66163497.29,205969142.8,236958026.3,17759992.07,119045001.3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16180170520,5080189253,11099981267,29754053803,30366053803
1484,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,1996,HTI.1996,7770593,6097832908,4713987151,10493335398,17589867820,12845941134,735230935.8,2041206883,1439910791,397070733.9,419362273.3,84268949.93,107815747.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36412395201,10886696496,25558631454,51249216896,59886843265,4335048059,5375459593,1040411534,5e+08,1.113e+09,8817493364,3584336430,4081425150,7665761580,343284711.9,94966103.29,70574397.11,211141587.1,241285035.8,14816167.23,175663781.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15637853663,4904263884,10733589779,29217806620,29830806620
1485,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,1997,HTI.1997,7915172,6466728324,3644220398,9712707585,18470742029,13653861961,734793525.4,2028175834,1439054146,396834504.9,419112782.4,82433895.24,79276285.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37366083032,11251241536,26143315868,54130002743,62169196134,3988622240,4945891578,957269337.6,4.66e+08,1.242e+09,9111893666,3701520522,4267934179,7969454700,411090197.4,109702493.1,78661046.78,215704592.4,246730681.1,16054701.63,64495253.51,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18208294793,5709280146,12499014646,31490080037,32266080037
1486,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,1998,HTI.1998,8060896,6821912030,3432100983,9999151350,18599111763,13653861961,734356115.1,2015144785,1438197501,396598276,418863291.6,81272590.66,121292716.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38354910963,11636428934,26743021636,55424557936,63760768997,5233100704,6489044873,1255944169,4.62e+08,1.346e+09,8802153039,3452470021,4055481132,7507951153,358637192.9,123576420.8,96304646.06,217110924,249052852,17948080.62,231571770.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19835392324,6203775671,13631616653,34242590236,35126590236
1487,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,1999,HTI.1999,8208941,7283534657,3483448965,10435922674,18811396818,13653861961,733918704.7,2002113736,1437340856,396362047,418613800.7,80157073.23,160534477.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39380140399,12041894238,27359817361,56956569580,65666863966,5122378964,6351749916,1229370951,4.83e+08,1.447e+09,8018536575,2987108072,3533439317,6520547389,316692983.4,138371361.9,99245245.94,219441257.6,252307524.9,22187044.05,449743768.4,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22442089429,7004523743,15437565686,35848375920,36812375920
1488,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2000,HTI.2000,8360225,7848785092,2928823165,9604429117,18516267377,13653861961,733481294.3,1989082687,1436484211,396125818,418364309.8,79114072.75,112175943.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39912604084,12277123552,27655508638,58755586298,66734609591,4042938891,5013244225,970305333.8,4.44e+08,1.456e+09,7825782219,2882920241,3569388338,6452308579,291581640,231798791.5,94099196.15,224542679.6,261888115,29440145.7,240123071.7,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37925084824,11818874909,26106209915,49752111268,50764111268
1489,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2001,HTI.2001,8511728,8520940483,2369248324,9052042124,18330170291,13492277795,733043884,1976051638,1435627566,395889589,418114819,77923598.4,112175943.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40762619825,12538443769,28244633395,60719914112,68237621666,3881452575,4813001194,931548618.1,4.07e+08,1.555e+09,7080734038,2784304729,2998763798,5783068526,296127556.2,222477292.3,77190746.84,194236340.8,231610226.7,33592094.54,242431254.7,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35162246475,10940252917,24221993558,45907981707,47055981707
1490,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2002,HTI.2002,8661546,9221273206,1724083318,8555151607,18275156748,13492277795,732606473.6,1963020588,1434770921,395653360,417865328.1,76803414.16,103059170.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41643414136,12809482277,28854837893,62678008437,69854517923,3511707179,4354516902,842809723,3.17e+08,1.573e+09,6806847212,2711414534,2909649145,5621063679,291498877.7,221907485.8,79396196.75,170014028.4,194453593,34908678.63,193604672.9,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26417857065,7325591559,19092265506,36323221179,37579221179
1491,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2003,HTI.2003,8812245,9953641783,1660788837,7015036820,18259512400,13492277795,732169063.2,1949989539,1433914276,395417131.1,417615837.2,76073776.51,101077263.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42555475852,13090407023,29486483682,65927410929,71557520522,3836178318,4756861114,920682796.3,3.93e+08,1.66e+09,7032424567,2865801075,3059281398,5925082473,302491083.3,180103657.7,70574397.11,141881801,160505926,66432014.51,185353214.3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21515236995,5965644936,15549592059,32037522676,33304522676
1492,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2004,HTI.2004,8961489,10582812804,1651518289,5900773590,18262753846,13492277795,731731652.9,1936958490,1433057631,395180902.1,417366346.4,75319170.86,103059170.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43408037571,13349308070,30080127296,68630061525,73120574327,4753541995,5894392074,1140850079,4.73e+08,1.69e+09,7860948415,3263023486,3471399309,6734422795,301119486.7,224936900.9,68368947.2,110632316.5,124505086.5,88068856.28,208894026.1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25478658780,7095921957,18382736823,38016999269,39233999269
1493,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2005,HTI.2005,9111900,11210150943,1816665339,5339709421,18265893646,13492277795,731294242.5,1923927441,1432200986,394944673.1,417116855.5,74656810.8,105041077.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44367795668,13645400052,30744391272,70966393631,74774953059,5529309116,6856343304,1327034188,5.93e+08,1.743e+09,10121132064,4395322870,4622999424,9018322294,300500020,258630356.6,58811997.59,75961688.32,84167813.46,84304241.78,240433652.3,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29595756436,8202522681,21393233755,45423231804,46573231804
1494,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2006,HTI.2006,9266288,11851368210,2811898076,5472470913,18271309778,13492277795,730856832.2,1910896392,1431344341,394708444.1,416867364.6,74270620.75,107419366.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45368019458,13949851398,31440232693,73111696691,76476487451,7078966312,8777918227,1698951915,1.022e+09,1.989e+09,10879847367,4615474343,4862042937,9477517280,426646608.6,283180927.3,92628896.21,120694230.6,133911903.3,71967460.14,273300060.7,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32843834624,9122495100,23721339525,51534600218,52501600218
1495,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2007,HTI.2007,9420826,12509839624,3188839973,5788971028,19533282196,14704159035,730419421.8,1897865342,1430487696,394472215.1,416617873.8,74921093.42,61042739.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46401433262,14266767316,32157122626,75890088861,79298083098,9128845030,11319767838,2190922807,1.235e+09,2.242e+09,12627157982,5468721188,5763922170,11232643358,449307219.3,334872210.1,139678494.3,166918234.8,183989074.5,45784800.15,73964591.17,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39779433549,11079321592,28700111956,62719359369,63726359369
1496,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2008,HTI.2008,9575247,13184186680,3574686829,6087718548,19074908973,14300198622,729982011.4,1884834293,1429631051,394235986.2,416368382.9,75497047.27,71745038.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48360483719,14874085904,33510026546,78229748878,81670886614,9478940712,11753886483,2274945771,1.596e+09,2.718e+09,15024799339,6488391698,6798887738,13287279436,496264787.9,377722753.5,264653989.2,214803906.4,235695578,19190654.79,129188233.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46213888659,14640704643,31573184016,71870574480,72992574480
1497,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2009,HTI.2009,9730638,13876664786,4374973660,5120124706,19347065348,14512924175,729544601.1,1871803244,1428774406,393999757.2,416118892,75852927.42,82050955.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50449539802,15526278516,34947481066,82764456046,84738025200,9258452576,11480481195,2222028618,1.961e+09,2.295e+09,17304142670,7571863008,7800441151,15372304160,459270336.6,405908042.8,305822387.5,262572081.4,284679757.6,30484218.75,183101686.2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51545910391,16334722647,35211187744,79996534256,80330534256
1498,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2010,HTI.2010,9842880,14466031562,6676329975,3975576791,20019618293,15108119447,729107190.7,1858772195,1427917761,393763528.2,415869401.2,75700126.63,70159512.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52145846274,16032777884,36140622130,88176357153,87629774259,9952719833,12341372593,2388652760,3.137e+09,1.868e+09,21777075215,9521041241,9777706574,19298747815,925947329.2,450138892.7,281562438.5,313907513.2,337392947.3,42648767.18,126729511.9,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37893788477,13782938114,24110850363,73281236284,72012236284
1499,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2011,HTI.2011,9954312,15117351879,6426823470,3572681375,19597271287,14784951117,723122183.8,1848172312,1416196442,390531249.8,412455662.7,75055935.35,47962152.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54039665554,16733935927,37315643834,90389061010,89477464504,11623345361,14412948247,2789602887,3.211e+09,1.785e+09,22502574607,9874683544,10209413928,20084097472,788613031.1,586066928.5,335228386.3,321966952.5,342528004.8,25207878.71,18865953.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58190223967,18445088927,39745135039,96531746821,95105746821
1500,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2012,HTI.2012,10108539,15836909052,6575234112,4492123711,19067152416,14300198622,717137176.8,1837572428,1404475123,387298971.3,409041924.2,74569112.78,87600295.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55884577042,17285275529,38610294057,91485923027,91329312781,13112206817,16259136453,3146929636,3.45e+09,2.357e+09,24008150870,10454745408,10780828640,21235574048,769275876.4,736420027.6,328612036.6,331779117.6,344593578,42356249.1,219539936.6,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61586511134,19555633985,42030877150,1.02947E+11,1.01854E+11
1501,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2013,HTI.2013,10261206,16592781806,6168841128,6587252647,19682116235,14865743199,711152169.8,1826875298,1392753805,384066692.9,405628185.8,73626659.54,55889781.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57573583605,17916544786,39664434807,92310995268,94292312576,14720692052,18253658145,3532966093,3.391e+09,3.621e+09,29628019475,13152601679,13498879448,26651481128,909472800.3,894365988.6,401391883.6,345423446,349220748.3,76475443.48,188036.6016,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67502322622,21475094966,46027227655,1.15154E+11,1.15384E+11
1502,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2014,HTI.2014,10412740,17342593906,5089715909,6211774911,19665425860,14865743199,705167162.9,1816275415,1381032486,380834414.4,402214447.3,72856178.9,35674328.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59204681236,18537831615,40671177496,94467498785,96478122342,16592858908,20575145045,3982286138,2.894e+09,3.532e+09,27792631381,12050994886,12411477579,24462472465,1175734335,1008984981,424916682.6,355977044.8,339529713,25016160.29,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68501469636,21809068079,46692401557,1.16231E+11,1.16869E+11
1503,Haiti,HTI,Low income,Latin America and Caribbean,Real chained 2019 US$,2015,HTI.2015,10563757,18100465371,4851083989,6507109603,19644962560,14865743199,699182155.9,1805675532,1369311167,377602136,398800708.9,72227369.85,32899658.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60890220525,19132170012,41761019883,96465895574,98796591270,15658477590,19416512211,3758034622,2.944e+09,3.949e+09,21164506546,8827330381,9119553430,17946883811,934792813.9,1096840075,447706331.7,354863475,340069097.7,43350942.45,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66966191443,21323769319,45642422124,1.06542E+11,1.07547E+11
